alert_id,timestamp,trader_id,symbol,asset_class,order_to_trade_ratio,trade_velocity,price_deviation_pct,counterparty_concentration,time_clustering_5min,order_cancel_rate,volume_spike,spread_impact_bps,after_hours_trading,cross_account_pattern,previous_violations,account_age_days,avg_trade_size_usd,order_size_std,late_day_concentration,round_lot_pct,iceberg_order_flag,momentum_following,is_violation
ALT-00178,2025-10-29 22:41:30.071336,TR-3267,GOOGL,Equity,10.931844947111859,5.187451309151498,1.3688288981301724,0.33728862804295373,9,0.594514179175087,2.1775875775049043,11.095013890793123,0,0,0,600,126532.06661502905,7846.968120575594,0.2287547780189071,0.6937218364209169,0,0.41566433863549257,0
ALT-00396,2026-01-10 22:41:30.074691,TR-3821,GOOGL,Option,3.7370092972192506,2.7433928467900404,0.6313090051370919,0.15454813098702636,4,0.19877795283923913,2.571383674192829,4.529762139275448,0,0,0,338,17320.112033972633,11469.904632571777,0.2974922318518186,0.7532008887267394,0,0.21070165278052344,0
ALT-00912,2025-12-03 22:41:30.082647,TR-9514,MSFT,Equity,7.996443906450744,5.72222487456539,1.9937941635593248,0.25009645299876593,2,0.19840587473015356,0.8349654649080079,11.201124139888016,0,0,0,2741,86352.66173096247,10214.541352894214,0.18061824083943728,0.8282209565981187,0,0.15386366455378275,0
ALT-00794,2026-01-03 22:41:30.080859,TR-7502,NVDA,Equity,10.610399998977412,3.040089390083346,0.14026526783292026,0.19099635634762496,6,0.3121981463742679,2.692814302017058,11.300612676817167,0,0,0,674,104997.18257769254,12263.759129043283,0.2318967202177495,0.7562003339660229,0,0.26436862787753557,0
ALT-00961,2025-11-24 22:41:30.083419,TR-4185,AMZN,Equity,4.849972751433802,5.152267984126593,1.8961961079958354,0.4458855851501209,2,0.5060166465129969,1.1430207212582195,16.00901712557373,0,0,0,1519,14314.110968326026,5657.29312589452,0.2968449143509496,0.8992239797788748,0,0.20107185109573963,0
ALT-00685,2025-12-12 22:41:30.079181,TR-2692,AAPL,Equity,10.885028211312136,1.4041597638062777,1.62780756751615,0.4167844057866863,5,0.29927961207206377,1.1743358105179373,5.8396895086934295,0,0,0,256,43170.695350428934,14349.673456618546,0.22342327952813967,0.9317064814022068,1,0.15054805677880206,0
ALT-00384,2025-12-09 22:41:30.074510,TR-5872,MSFT,Equity,10.390200038352232,4.489078963950053,0.7847486761028113,0.13482848223092328,9,0.1402904061432568,1.12375915240888,6.661567474421031,0,0,0,809,18015.127581222783,22859.830352471567,0.10181411295519353,0.7693510766025089,0,0.1492989832530206,0
ALT-00957,2025-10-27 22:41:30.083356,TR-8079,AMZN,Option,5.176475414080614,5.383460110805764,0.8679702712568745,0.3498931407582458,3,0.5909386481763029,2.344297774734717,10.42631218868745,1,0,0,1791,67483.48183089466,23904.75077323611,0.16171744825889992,0.7090891398960865,0,0.22311710221916992,0
ALT-00752,2025-11-23 22:41:30.080196,TR-6575,MSFT,Equity,11.047542319804352,2.015561685666758,1.6215380398859818,0.4673032671765226,3,0.5015281089455894,2.5417292182438427,4.669997271298618,0,0,0,2468,101849.04867143228,3243.230485706645,0.25235504294124445,0.6567824418492021,0,0.26653979951857265,0
ALT-00258,2025-12-08 22:41:30.072566,TR-4836,NVDA,Option,1.199364451503027,4.86016962465047,0.23118722199773947,0.2897020083907814,5,0.21095023039218644,2.3722108047991934,17.749705643874382,0,0,0,1150,111040.89535697796,17734.610057292568,0.32579148822155085,0.7627693369052255,0,0.4496682728628104,0
ALT-00539,2025-11-25 22:41:30.076901,TR-2687,AAPL,Equity,11.249045672292072,1.6377953148225828,0.7806161783618383,0.15975975538150894,2,0.429678693639422,1.9235025657838014,10.063916278407739,1,0,1,2326,126060.41711283676,19141.273109627593,0.24502067095690128,0.6390725752886215,0,0.14616118372576326,0
ALT-00336,2025-11-06 22:41:30.073779,TR-3830,AMZN,Equity,2.223296220720406,5.274931124295772,0.6649869094860974,0.16501519498748313,2,0.11904315029965964,2.163930842723161,14.265770182853496,0,0,0,343,36162.89705107428,2007.1377626472229,0.2090936076758349,0.6345079805846777,1,0.14659113986933484,0
ALT-00016,2025-10-24 22:41:30.068770,TR-6573,AAPL,Option,33.537770242460226,12.111488945307679,3.0120652229324456,0.9140255152836643,16,0.9206590857973349,5.670131745925863,45.915351444413645,1,1,3,266,365161.02348774706,70032.97424548988,0.842529716751237,0.461803250848876,1,0.9107195345663359,1
ALT-00325,2025-12-25 22:41:30.073605,TR-8230,AMZN,Equity,11.167157778741274,2.2920290342376664,0.34277184030098184,0.27694661324096753,6,0.4423130971324831,2.7859521229797837,16.907997135631668,1,0,0,720,23468.573649942755,4030.5072905855645,0.3440303446972793,0.9234889961110906,1,0.28426793193339567,0
ALT-00759,2025-12-20 22:41:30.080308,TR-4027,NVDA,Option,6.705025597326138,4.784871328977083,0.5952035640383027,0.16516663720064764,8,0.3773495882916579,2.06561510868045,3.486650335696053,0,0,0,1316,71347.48291272589,7438.7726929477085,0.3526072654194853,0.7097512962224107,1,0.4354818098135439,0
ALT-00223,2025-12-07 22:41:30.072016,TR-6511,META,Option,11.5618456320162,4.699684878766149,1.724893271534903,0.3412257224682066,5,0.1045192345396461,1.5854645567340269,18.59768730020386,0,0,0,1688,38158.13304252327,16224.728532920491,0.16662276120799618,0.712584496380842,0,0.43921683584059357,0
ALT-00180,2026-01-03 22:41:30.071366,TR-4637,AMZN,Option,1.9042777008295984,5.5087211868932675,0.9824231488285312,0.15500950992680618,3,0.546261644977423,1.775436031634213,12.534701995656327,1,0,0,1711,96539.59519833836,15200.731895351813,0.31079013192565497,0.6831017139311821,0,0.30494551101831624,0
ALT-00984,2025-12-26 22:41:30.083765,TR-8897,AAPL,Option,10.269644386450377,2.063758278380603,1.457914294438038,0.3271354985357223,2,0.23641133444010112,1.1484206451642405,1.9887189161966474,0,0,0,1409,39939.15103078567,17417.701273969422,0.12557746739105818,0.6856456458023805,0,0.4421233472736048,0
ALT-00023,2026-01-14 22:41:30.068884,TR-2163,GME,Equity,42.94033126383713,19.049386823222008,6.360817824917369,0.8785274343026352,23,0.921654287237665,3.817592876547604,68.4148671630669,0,1,3,46,247313.35535813915,58681.69879418796,0.6312610669898928,0.3620166466910977,1,0.9436443109086858,1
ALT-00357,2025-12-04 22:41:30.074100,TR-3430,AAPL,Equity,9.930527364114178,0.5762417475207307,1.3338197584495826,0.3675506124162742,9,0.24676739622933022,1.3851949248038475,7.322836510255114,1,0,1,1245,85823.71982555714,17968.36706254218,0.29877037532163553,0.8827012369935179,1,0.45436559819896993,0
ALT-00667,2025-10-18 22:41:30.078910,TR-5981,NVDA,Option,11.005109712809228,0.5991760540387651,1.158390413765245,0.41493953936388284,9,0.17608730094095895,1.1886146657150332,6.421866333959239,0,0,0,391,143601.15627393534,18618.605949541663,0.298507990507451,0.8859351905879917,0,0.1510305875666772,0
ALT-00862,2026-01-13 22:41:30.081890,TR-9476,AAPL,Equity,4.809998534193437,3.7965857224360597,1.8805754369487317,0.16681671253526104,8,0.15407537801183288,1.3535177334826156,6.167337047783569,0,0,0,1957,109496.84078172022,2165.210253012716,0.2953576924452582,0.6774934684276164,0,0.13274460236651758,0
ALT-00341,2025-12-01 22:41:30.073860,TR-9568,META,Option,5.868350805260969,0.7659949107682948,1.658926410512522,0.4305363243800747,2,0.2322359083335954,1.9078033593261496,2.294071469746928,0,0,0,1280,36635.277791024615,23449.075871370813,0.23983488779754672,0.7558852840922552,0,0.10582686190051156,0
ALT-00432,2025-12-05 22:41:30.075265,TR-7979,NVDA,Equity,2.3707472424616007,4.088617755289777,0.2001675560355522,0.2784681751250786,7,0.24897746565843273,1.8011663981448458,4.10752209607356,0,0,0,2897,49097.95817286524,15906.551797844872,0.19054001675834653,0.914910077443105,0,0.3513627830563959,0
ALT-00552,2025-11-25 22:41:30.077096,TR-2169,META,Option,6.394940064095449,1.1586073367529255,1.6250468638892177,0.198786164986825,1,0.30198814165154175,1.8122578030473162,1.2883097818820124,0,0,0,1742,46143.09894426612,11477.961321803787,0.2901390927978187,0.7575181756938623,1,0.23512681732862561,0
ALT-00834,2025-11-08 22:41:30.081467,TR-2375,GOOGL,Option,9.04810494311877,2.916965228111062,0.6659099618840414,0.2823663748088455,1,0.5233609951983667,1.4788462946956176,19.845976179710256,0,1,0,788,10599.407813776379,4078.6425391015805,0.16739163292873277,0.8838871140700557,1,0.4514068836256063,0
ALT-00204,2025-11-05 22:41:30.071729,TR-7044,AMZN,Equity,10.49740843542702,2.707183133208417,0.6557786730344094,0.1609318357858142,7,0.5530555010662486,1.5072905427453405,10.05230274053204,0,0,0,2140,37774.20468331996,16371.425012220256,0.39369433455244274,0.8112225836151825,0,0.24312563364541956,0
ALT-00631,2025-11-16 22:41:30.078339,TR-7782,NVDA,Equity,1.1083150751321205,1.8094686704391467,1.6585260335604435,0.18372872641880683,7,0.31779457900635455,1.7126630706635089,14.921744892852825,1,0,0,1472,104452.05988753737,20998.51076886035,0.1749876943718487,0.8133349784139222,0,0.33407791415714155,0
ALT-00094,2026-01-07 22:41:30.070005,TR-3718,SPY,Option,24.054091574426778,11.283258697983982,2.9625402345739156,0.7142517517761525,20,0.857953381754167,6.487741182237837,72.55042773247085,1,1,3,234,292993.420872135,65689.95068482433,0.5427922555307834,0.6044111610008112,0,0.7894433025366385,1
ALT-00559,2025-12-05 22:41:30.077202,TR-6690,AMZN,Equity,7.863554603752157,3.943539560928757,1.793281515063438,0.30226254297208777,5,0.4089065972946432,2.4939419600545225,2.9752281423354017,0,0,0,1206,144542.97088590663,22365.296093309345,0.18110457714867534,0.8879660850613161,1,0.30732956921592935,0
ALT-00069,2025-11-15 22:41:30.069604,TR-1317,GME,Equity,22.17988741687025,11.241691251282331,2.701023173164522,0.7652234307884997,19,0.8468634010585185,6.881513811041173,78.55443998423712,1,0,1,409,287441.47856515367,49739.63293172105,0.6924351793550344,0.49880477952849955,1,0.8678746983731842,1
ALT-00623,2025-11-23 22:41:30.078220,TR-9595,MSFT,Equity,6.1530736079579516,3.790683416328103,0.15884414650276923,0.2099582633028351,3,0.5475500145331221,2.9618353052858524,13.103903516568923,0,0,0,2756,28437.46559876581,22740.38535998334,0.2548743469600182,0.6538122592360213,0,0.4686906677806646,0
ALT-00285,2025-12-26 22:41:30.072982,TR-7225,NVDA,Equity,5.041298015667775,0.9785947006653382,1.1578913307635572,0.4380483405984139,5,0.18756157006517662,2.2800821517074272,5.1895810052772955,0,0,0,201,36640.09251006498,21977.722559324444,0.17490068582206908,0.6921365712813039,1,0.10026135630451982,0
ALT-00845,2025-11-15 22:41:30.081633,TR-1321,AMZN,Equity,1.2819547487286485,5.5861111172539895,1.7184899367559732,0.30970317116153423,5,0.12993731336069284,2.9156668988014927,11.430083085798715,0,0,0,388,120515.22657371571,2050.380332759645,0.27008375724389644,0.7393734874412983,0,0.4087857737399534,0
ALT-00435,2025-10-17 22:41:30.075313,TR-1960,MSFT,Equity,9.165286324073387,4.0370739393981765,0.6999124647196704,0.3486074896136194,7,0.16783073358018888,1.3721056885553546,8.316103058660271,0,0,0,2958,141732.50369031468,15649.02543476061,0.3504921357048887,0.8486230252493162,0,0.14500125221065271,0
ALT-00154,2025-11-22 22:41:30.070971,TR-5475,MSFT,Equity,5.264409542254336,2.7127991857760576,1.7610986941594517,0.30404388499953006,3,0.13242679724148418,2.075964332341889,11.66820717123095,0,0,0,2609,86295.71369034478,15483.703998314915,0.30294038116790867,0.8817461498882694,0,0.20792828805128574,0
ALT-00076,2025-11-09 22:41:30.069716,TR-5425,AMC,Option,32.41127128929617,20.24344388774903,3.086183015707709,0.6490064885311572,38,0.9250046604620262,13.549735891968925,69.80598266277312,1,1,5,147,320232.58719514403,58227.38384550661,0.5701485114493798,0.6657647783699838,0,0.7465696837122255,1
ALT-00731,2025-12-25 22:41:30.079877,TR-4897,AAPL,Equity,6.720909515382423,5.066376060297618,0.896573573706035,0.1775975824893589,3,0.5013395813529595,2.5798719389161304,5.660789624122542,1,0,0,1694,94208.08940602951,11636.321803471828,0.28980881242105394,0.9020077494347287,0,0.13194256983290262,0
ALT-00447,2025-11-23 22:41:30.075505,TR-2752,GOOGL,Equity,5.9276882202040895,2.7300942198173015,1.969769981536377,0.21689958269575516,7,0.5530687680637397,0.9219795185484512,16.82765101488033,0,1,0,2052,71381.71522108496,7215.078520599405,0.36362395710307904,0.6688335313366075,1,0.4789199997680268,0
ALT-00189,2025-10-19 22:41:30.071501,TR-8612,NVDA,Option,8.402632846338756,2.014596458404802,0.681995647678604,0.41559406396831733,2,0.2921198100686907,1.7902713946002509,12.006060722590009,0,0,1,331,115105.89873412889,3372.9668233752495,0.3668956099052699,0.6043083960556265,0,0.24802093386970211,0
ALT-00272,2026-01-05 22:41:30.072783,TR-1794,AAPL,Option,6.435624377016709,5.235749147268216,0.976217112382429,0.47597271678792896,2,0.28121566130791453,2.7000111268525555,3.091202399821189,0,0,0,217,139131.8404247371,16159.4443619894,0.11631722455669335,0.825489853277784,0,0.48969906165790245,0
ALT-00237,2026-01-07 22:41:30.072234,TR-2465,NVDA,Equity,10.672751221941809,4.948344915099462,1.38658958366958,0.3500116744340823,2,0.5357070170954271,2.279946587259576,16.136946546636075,0,0,0,897,41317.84532491235,15996.978390567974,0.2715237949431246,0.8914906318758948,0,0.46243482419250426,0
ALT-00488,2025-12-27 22:41:30.076129,TR-8921,GOOGL,Equity,5.03394099453179,1.0819276367108281,1.2935925344767836,0.14854876981944787,4,0.13520268120125709,1.5808486421296357,10.560404173975547,0,0,1,1138,76525.7199640912,1095.038632291426,0.2503488194372471,0.7343203602920931,0,0.48883173418982284,0
ALT-00118,2025-11-06 22:41:30.070393,TR-3588,AAPL,Option,34.84556913453338,20.55363655727255,7.331835587157413,0.7414491125778615,25,0.9314187077201779,8.538981983737859,92.60317371913332,1,1,3,337,445051.0215685974,35617.72158975091,0.8475602502162285,0.45026890075269055,1,0.7039042460960983,1
ALT-00944,2025-11-09 22:41:30.083158,TR-8679,NVDA,Option,10.210601772069698,5.327013793732763,0.6694860209697572,0.4293803232758294,1,0.5869702917866286,1.5206039960646844,18.539733866620296,0,0,0,1936,44056.75313617165,24737.78717136891,0.3010791060482776,0.7622290181254928,0,0.34535617122544193,0
ALT-00513,2025-10-20 22:41:30.076509,TR-1590,GOOGL,Equity,4.4901788215349585,3.1604260781489226,0.6597463325868664,0.2034820281297147,9,0.4565071459308704,1.605830049654349,2.005782775807547,0,1,1,1816,114465.21826883231,23924.20385147518,0.17204547880660426,0.7132336148079632,0,0.17352515579272598,0
ALT-00826,2026-01-01 22:41:30.081344,TR-6300,MSFT,Equity,10.920221480858382,1.2005461981834848,1.665076143660276,0.26393539124383764,7,0.5471915381859279,0.8216936023417069,13.879503705097163,0,0,0,2039,74188.20672967931,4865.109159056321,0.19630645788234002,0.6787325153569619,0,0.45113286715604894,0
ALT-00592,2026-01-12 22:41:30.077736,TR-5792,NVDA,Option,5.318465253972224,2.3811246533638992,1.681254302746039,0.20991912430716023,6,0.14702991011429437,2.8930720194657145,12.824016107722484,0,0,0,587,107474.19367146121,8152.943970266824,0.22362897061243442,0.6783224351948417,1,0.47301443432088963,0
ALT-00127,2025-11-29 22:41:30.070537,TR-2479,SPY,Option,19.962103773448565,12.667184318002132,5.783758042926304,0.8365444357805816,21,0.8070499037314036,11.752374305069027,76.93271134932772,0,1,4,198,496065.1971659847,23345.62881451814,0.5416438597536666,0.5897355268514964,1,0.8024354209522432,1
ALT-00117,2025-12-27 22:41:30.070377,TR-4804,TSLA,Option,36.02133398911826,23.9948810577471,7.047613860415326,0.8334400309468175,20,0.7266482575769977,11.065221002934916,99.9560294328,1,1,4,471,71695.4174872502,78516.32197438562,0.6627631842891483,0.6483013801349036,0,0.8738349194203956,1
ALT-00474,2025-11-19 22:41:30.075918,TR-7249,AMZN,Equity,2.7694632283360767,4.351913388766132,1.5418494553941045,0.1423186081091196,1,0.13946492751920617,1.2216769014266036,10.016342653012568,0,0,0,1781,57415.63672416275,9609.44846910637,0.2587802344430771,0.8045385725563101,0,0.4187446281104764,0
ALT-00694,2025-11-15 22:41:30.079317,TR-1750,MSFT,Equity,5.8720550784615995,0.6879657397259809,0.7073389182850711,0.4241731654292682,8,0.4624354267899402,2.335857232983752,6.908487406277633,0,0,0,578,19451.268701132503,7539.212416794304,0.3495355900555478,0.9431647792240748,0,0.2975388058966245,0
ALT-00058,2026-01-01 22:41:30.069423,TR-7965,MSFT,Equity,41.10910839420514,14.944810979910589,7.63115936904975,0.9468253167600866,13,0.745308266541415,4.264707074717942,80.58404869675442,1,1,4,35,308512.9009309603,69718.87048928768,0.5559089506505158,0.6181069247439561,1,0.6705695620167106,1
ALT-00864,2025-11-22 22:41:30.081920,TR-7586,NVDA,Option,2.7151082949710146,2.930164479456214,1.0621056994368978,0.25235404884350743,6,0.29601476740179566,2.790844937359994,11.64007579534945,0,0,0,1325,70306.56107885999,16520.14607583772,0.385841154474752,0.8780933030475968,1,0.11600525221404974,0
ALT-00913,2025-12-30 22:41:30.082661,TR-2401,AAPL,Equity,6.704765347988674,4.724406921958409,0.4121661695096974,0.4013038154383275,3,0.12996332411522746,0.8413255173918001,19.5047727137757,0,0,0,702,33040.48562732962,20731.341018402472,0.26855519591358956,0.6925652551379489,0,0.15198817464752504,0
ALT-00370,2025-12-23 22:41:30.074299,TR-9035,AAPL,Equity,6.038314782422555,1.9115596395235268,1.5290172321242521,0.30514989692210714,2,0.4731814421566207,1.4854578270809038,17.067416923269505,0,0,1,182,42642.47613772938,1039.4501706987924,0.2129244887562082,0.7997665183356757,0,0.291481943186209,0
ALT-00269,2025-11-01 22:41:30.072738,TR-7841,GOOGL,Equity,9.814827910611895,4.208423631035745,0.11086530458549965,0.28633030128924986,1,0.5805797078550826,2.7617639034460413,17.13440110453238,0,0,0,1186,63871.71124738604,1328.765209813949,0.12406667393671424,0.7092687288761612,0,0.1062971651982708,0
ALT-00047,2025-11-24 22:41:30.069256,TR-6378,GOOGL,Equity,32.224070257783836,12.390154601082292,5.025246659310437,0.9430114013499169,32,0.7868533520563535,5.905004097402913,68.47374508538039,1,0,5,214,203703.44470544526,49922.12208641456,0.6840476635934288,0.5339064423796615,1,0.7401051711185984,1
ALT-00350,2026-01-13 22:41:30.073995,TR-6488,AAPL,Option,8.612556083437193,1.2699305719696958,0.8900552792349808,0.3194353660218754,7,0.384276127802306,0.9301895580997921,13.023249602568631,1,0,0,2350,116493.40646281942,24857.95971149381,0.10332356577829291,0.8555607086587368,1,0.32871572637439217,0
ALT-00196,2026-01-07 22:41:30.071610,TR-2229,NVDA,Option,6.075900630760439,4.519499157914948,0.381169879995086,0.44102311276062145,5,0.3715122919788316,1.3010494194270612,19.31654809614476,0,0,0,307,136870.9185859001,18331.43765094174,0.26001598862960884,0.9044892058766897,0,0.1522609375293852,0
ALT-01000,2026-01-14 22:41:30.084005,TR-1685,AAPL,Equity,11.524765069594938,1.3461753045200224,1.009132633800915,0.3150422826905652,1,0.5012091435893516,2.2748863602360014,3.406510852446972,0,0,0,1268,55235.439564743756,9137.844361285272,0.2696896578378786,0.7020104461802639,1,0.14690870782156426,0
ALT-00835,2025-10-19 22:41:30.081482,TR-5921,MSFT,Option,1.785965186703646,0.6785307796925202,1.5146580284987008,0.1533408027014454,4,0.19218411900984692,1.7747670524535875,4.149231292380643,0,0,0,2282,147396.47030402566,3309.915787377193,0.27676351703578617,0.8192623493389195,0,0.3152318171496217,0
ALT-00737,2025-12-10 22:41:30.079966,TR-4206,AAPL,Equity,6.0193870282399065,2.6219688696760914,1.4570093300288962,0.1278035085794345,4,0.10713849084291618,2.122897013539533,11.690019321480378,0,0,0,537,24533.780976110236,4621.983585124715,0.3378032463383881,0.9106468604444391,1,0.21320678635350784,0
ALT-00264,2025-10-29 22:41:30.072660,TR-1647,AAPL,Equity,10.37843450432177,3.4790553001921793,1.5407078549065123,0.22276180527782802,6,0.2931059964085153,2.0947108573497752,4.522082802567718,1,0,0,1068,91966.8406707222,21676.328973445445,0.3605918919470277,0.8535205422153389,0,0.39830135163045044,0
ALT-00444,2025-11-10 22:41:30.075455,TR-4389,NVDA,Option,11.590058422472529,3.955909146521944,0.44979251438581824,0.14226013817957228,3,0.40112815118862866,1.509114613832735,15.760981215892581,1,0,0,2041,15264.758221620294,16849.31805749981,0.3427584410970224,0.8354910914721505,0,0.2988916780079983,0
ALT-00676,2025-10-23 22:41:30.079044,TR-5466,GOOGL,Option,6.460388138447926,2.1830053547074213,1.8616922831025788,0.3354344389397017,5,0.1984768151043607,1.7080683046102658,5.327788490738227,0,0,0,1782,89659.44875966223,9915.120144027316,0.23467351677783707,0.7880092625614101,0,0.18141420899272195,0
ALT-00305,2025-12-18 22:41:30.073285,TR-4371,GOOGL,Equity,4.168058805164453,3.5598040399139363,0.1553948534419691,0.4628995777425623,4,0.3095914379510607,1.1700480426863402,17.707274097891005,0,0,0,1678,85770.8744248801,6553.135273044352,0.250728186149913,0.8560202258960905,0,0.4832472035677735,0
ALT-00342,2025-12-30 22:41:30.073875,TR-1480,GOOGL,Option,3.7213972176418038,5.2646083979019975,0.4127940136914706,0.26604997581388845,3,0.4128253947136382,2.0575368288624767,4.511929560993474,0,0,0,2541,13640.129116205839,15504.623673154507,0.3291076808050962,0.7831904798227028,0,0.1907090501278583,0
ALT-00967,2025-11-28 22:41:30.083509,TR-4908,MSFT,Equity,8.865021657874571,4.29796206963561,1.1383597624153075,0.3803878618312482,5,0.17522427538660815,1.825126846009501,13.901706143026358,0,0,0,2965,125672.7381731349,12010.43895895823,0.27808204781475027,0.6935706492555986,0,0.35836661056220565,0
ALT-00150,2025-11-04 22:41:30.070906,TR-1430,AMC,Option,44.424605980392,20.45762626102626,5.4823046302051655,0.8066216916605705,35,0.8529851263343327,4.718203194422669,36.367702869075515,0,0,3,481,92190.61429050048,52516.23091369076,0.8508553766045617,0.4735202049019087,0,0.6562968608852111,1
ALT-00125,2025-12-11 22:41:30.070504,TR-3695,GOOGL,Option,46.70618866757161,21.089059904278542,5.5615038186519445,0.6894757492332453,15,0.7687015088870339,12.960064662907302,56.780369023657215,1,0,3,421,350397.45468116173,21209.79539925343,0.7495437298706292,0.4807070714948916,0,0.8053129621114159,1
ALT-00787,2025-12-22 22:41:30.080746,TR-1304,NVDA,Equity,1.232896001089163,2.414073445699211,1.466085703256316,0.40677157053966384,6,0.40615564442019836,2.3755825293041477,8.91823215185701,0,0,0,2094,114807.85795032297,6448.031184122095,0.16638297731985524,0.6564959456906508,0,0.24879790391566475,0
ALT-00051,2025-10-21 22:41:30.069317,TR-4228,GOOGL,Option,23.835293052040726,20.12694296003739,7.423637607279597,0.7790871047404831,26,0.7076180381833985,13.472972282359319,51.56100030948441,0,1,3,329,228723.72462683712,21816.49582461126,0.7949620824375276,0.3729135513903832,0,0.7973877822065927,1
ALT-00354,2025-12-04 22:41:30.074055,TR-6211,AMZN,Option,1.2634089179753185,3.71655296218185,1.8888010512615243,0.1697637068445998,3,0.13045096654974667,0.8680479390658453,14.573867927939459,0,1,0,2574,57438.828751951456,4009.0083816129586,0.1760838312579125,0.8247302775733396,0,0.2102146268563405,0
ALT-00928,2025-12-23 22:41:30.082912,TR-5289,AAPL,Equity,2.1207971060373554,2.7812039747540958,1.7274866144827379,0.38874569595800024,5,0.5598017097107183,2.8128501838946525,19.794499122955823,1,0,0,634,131738.20165515193,24946.825307681553,0.1734058564369818,0.8947873548197318,0,0.4292113235183058,0
ALT-00143,2025-10-30 22:41:30.070798,TR-9692,GOOGL,Option,46.32912092472877,18.823384596842523,5.876634716180339,0.6233282141962415,35,0.9206148601140249,4.715475018922152,99.12064532500985,1,1,1,446,249472.8893496282,18109.003325616854,0.515208739294982,0.5984829029927354,1,0.8306624369712883,1
ALT-00471,2025-12-13 22:41:30.075873,TR-2154,META,Equity,11.585718632293275,3.3510100483442633,0.2385070585561445,0.35073316176602687,9,0.5018467259386512,2.5992085618456198,19.599999761238575,1,0,0,1836,77771.08199855304,11918.96511346569,0.32604268163394423,0.6463647297196743,0,0.31876620551724966,0
ALT-00400,2026-01-07 22:41:30.074751,TR-9442,MSFT,Equity,3.8864921413823215,2.81941939639254,0.17585281187112733,0.2796314056539504,2,0.27309844334016387,2.2383308524738155,7.653774939441162,0,0,0,2327,94496.83953419642,22235.390728735623,0.16940729267782273,0.7414845747374637,1,0.4973060785718987,0
ALT-00626,2025-12-16 22:41:30.078265,TR-5759,MSFT,Equity,11.901621596129957,1.0607390226915259,0.8688255540361887,0.12497901247900299,4,0.22868272920081703,2.325721641501905,1.7545129438726972,0,0,0,1029,126714.16545334444,11756.100328511644,0.29100787430738256,0.6774332369323393,0,0.3708294850633792,0
ALT-00321,2026-01-03 22:41:30.073543,TR-7600,META,Option,3.566661049142593,3.9393159347494966,1.519448707545155,0.1874855555626157,5,0.4252126244119322,1.2671347434311608,3.3181408579608918,0,0,0,2179,106700.57640615506,3722.579610494002,0.3990727655768066,0.6642083404025803,0,0.33765674510258303,0
ALT-00020,2026-01-06 22:41:30.068834,TR-9727,SPY,Equity,16.52613201140518,24.907358683554797,5.084694826950186,0.6978461196288654,17,0.792539675063861,3.6777510900819754,94.6238921940794,0,1,5,94,242682.86674279143,77832.56323783852,0.8854479908357011,0.641203782186944,0,0.703057112224355,1
ALT-00810,2025-11-28 22:41:30.081105,TR-3787,META,Equity,5.0152783444270534,5.474606600047082,1.0561338562336233,0.28591368237500037,3,0.39575476606749127,2.1925987764632415,2.0074896495664047,0,0,0,2038,40235.27754867394,20091.086109315216,0.11488738832305766,0.8992810323671125,1,0.3632649906105334,0
ALT-00791,2026-01-11 22:41:30.080812,TR-5023,GOOGL,Option,3.5556910051642,3.931700661187636,0.9746106411090568,0.11578078116907659,4,0.4126085293264261,2.620245225936188,13.894339306474466,0,1,0,331,14453.966172391818,8378.380781148093,0.18639358237975012,0.9202613482148794,0,0.44711281775710543,0
ALT-00809,2025-12-20 22:41:30.081090,TR-5289,NVDA,Equity,9.463353545248824,1.3619011266960552,1.5088827794212816,0.3397713568441674,3,0.5788317374044866,2.708952011486714,1.0406774675640293,0,0,0,791,60134.969129941586,20645.021917732072,0.2098759017995423,0.8105419772328971,0,0.3425267789498128,0
ALT-00408,2025-10-30 22:41:30.074879,TR-5631,GOOGL,Equity,3.2383679401084375,5.75004613329625,1.845191045263984,0.118797000401247,4,0.5883088186575046,1.6298439214068052,16.23496320060331,0,0,0,1511,68006.98967915183,21868.808123559513,0.15419726239339096,0.9316901619724978,1,0.1875086833643519,0
ALT-00538,2025-11-23 22:41:30.076886,TR-3741,MSFT,Equity,4.699389038551248,2.307323867139135,0.6413351798496281,0.2913134670044172,6,0.19555281134557248,2.491281197586553,6.046164367839838,0,0,0,507,116248.84215308733,5941.295458398386,0.19650591061039285,0.7629204403538947,0,0.47727833987738033,0
ALT-00621,2025-10-30 22:41:30.078190,TR-3906,AMZN,Option,4.952728895673659,3.1144748722447773,0.7906774690016066,0.3564024229282805,9,0.20476731197506284,1.1192322614721906,18.183241558644944,1,0,0,1689,145478.3840150896,24805.428575671405,0.3369285321203904,0.8322257242918399,1,0.23829210087719918,0
ALT-00039,2025-12-12 22:41:30.069132,TR-9280,TSLA,Option,39.33938930873266,9.282387300526077,3.414184875500891,0.6758831873052719,26,0.8136352661919433,10.71691792096673,68.82357339423251,1,1,1,334,455521.10472094506,17954.014722194763,0.6123852758368922,0.6801645936306234,0,0.9115923243618207,1
ALT-00176,2025-11-18 22:41:30.071306,TR-4833,META,Equity,2.4019935536515584,4.392285794818402,1.9482750134949631,0.43041562066662875,3,0.5024533884207193,0.8396144223209999,19.293396784406493,0,0,0,974,110367.29385019687,8314.0262892672,0.34881839945765414,0.6985324194452255,0,0.4491015358264512,0
